2019-10-10,53.5500
2019-10-11,54.7000
2019-10-14,53.5900
2019-10-15,52.8100
2019-10-16,53.3600
2019-10-17,53.9500
2019-10-18,53.8160
2019-10-21,53.4300
2019-10-22,54.4160
2019-10-23,55.9700
2019-10-24,56.2300
2019-10-25,56.6600
2019-10-28,55.8100
2019-10-29,55.5400
2019-10-30,55.0600
2019-10-31,54.1800
2019-11-01,56.2000
2019-11-04,56.5400
2019-11-05,57.2300
2019-11-06,56.3500
2019-11-07,57.1500
2019-11-08,57.2400
2019-11-11,56.8600
2019-11-12,56.8000
2019-11-13,57.1200
2019-11-14,56.7700
2019-11-15,57.7420
2019-11-18,57.0860
2019-11-19,55.2940
2019-11-20,57.0300
2019-11-21,58.5800
2019-11-22,57.7700
2019-11-25,58.0100
2019-11-26,58.4100
2019-11-27,58.1100
2019-11-29,55.1700
2019-12-02,55.9600
2019-12-03,56.1000
2019-12-04,58.4300
2019-12-05,58.4300
2019-12-06,59.2000
2019-12-09,59.0200
2019-12-10,59.2400
2019-12-11,58.7600
2019-12-12,59.1800
2019-12-13,60.0700
2019-12-16,60.1960
2019-12-17,60.9120
2019-12-18,60.8820
2019-12-19,61.1880
2019-12-20,60.4400
2019-12-23,60.5200
2019-12-24,61.1100
2019-12-26,61.6800
2019-12-27,61.7200
2019-12-30,61.6800
2019-12-31,61.0600
2020-01-02,61.1800
2020-01-03,63.0500
2020-01-06,63.2700
2020-01-07,62.7000
2020-01-08,59.6100
2020-01-09,59.5600
2020-01-10,59.0400
2020-01-13,58.0800
2020-01-14,58.2300
2020-01-15,57.8160
2020-01-16,58.5240
2020-01-17,58.5640
2020-01-21,58.3720
2020-01-22,56.7400
2020-01-23,55.5900
2020-01-24,54.1900
2020-01-27,53.1400
2020-01-28,53.4800
2020-01-29,53.3300
2020-01-30,52.1400
2020-01-31,51.5600
2020-02-03,50.1100
2020-02-04,49.6100
2020-02-05,50.7500
2020-02-06,50.9500
2020-02-07,50.3200
2020-02-10,49.5700
2020-02-11,49.9400
2020-02-12,51.1700
2020-02-13,51.4200
2020-02-14,52.1040
2020-02-18,52.1460
2020-02-19,53.4100
2020-02-20,53.8600
2020-02-21,53.3800
2020-02-24,51.4300
2020-02-25,49.9000
2020-02-26,48.7300
2020-02-27,47.0900
2020-02-28,44.7600
2020-03-02,46.7500
2020-03-03,47.1800
2020-03-04,46.7800
2020-03-05,45.9000
2020-03-06,41.2800
2020-03-09,31.1300
2020-03-10,34.3600
2020-03-11,32.9800
2020-03-12,31.5000
2020-03-13,31.7300
2020-03-16,28.7000
2020-03-17,27.0260
2020-03-18,20.5540
2020-03-19,25.6340
2020-03-20,22.5900
2020-03-23,23.3600
2020-03-24,24.0100
2020-03-25,24.4900
2020-03-26,22.6000
2020-03-27,21.5100
2020-03-30,20.0900
2020-03-31,20.4800
2020-04-01,20.3100
2020-04-02,25.3200
2020-04-03,28.3400
